,id,Polluant,polluant_url,valeur,code site,Zas,Date,Year,Month,Day,Quarter
1681,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-06-06 23:00:00,2019,6,,2
1682,,ATMO,,0,FR20013,ZAG LYON,2019-06-12 23:00:00,2019,6,,2
1683,,ATMO,,1,FR03006,ZAG MARSEILLE-AIX,2019-06-13 23:00:00,2019,6,,2
1684,,ATMO,,0,FR31001,ZAG BORDEAUX,2019-05-13 23:00:00,2019,5,,2
1685,,ATMO,,0,FR14008,ZR GRAND-EST,2019-06-11 23:00:00,2019,6,,2
1686,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2019-06-13 23:00:00,2019,6,,2
1687,,ATMO,,0,FR34013,ZAG ORLEANS,2019-06-14 05:00:00,2019,6,,2
1688,,ATMO,,0,FR04002,ZAG PARIS,2019-06-05 23:00:00,2019,6,,2
1689,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2019-06-13 23:00:00,2019,6,,2
1690,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-06-14 23:00:00,2019,6,,2
1691,,ATMO,,0,FR04002,ZAG PARIS,2019-06-06 23:00:00,2019,6,,2
1692,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2019-06-16 23:00:00,2019,6,,2
1693,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-06-14 23:00:00,2019,6,,2
1694,,ATMO,,0,FR34013,ZAG ORLEANS,2019-06-12 23:00:00,2019,6,,2
1695,,ATMO,,0,FR04002,ZAG PARIS,2019-06-12 23:00:00,2019,6,,2
1696,,ATMO,,0,FR31001,ZAG BORDEAUX,2019-06-14 23:00:00,2019,6,,2
1697,,ATMO,,0,FR28010,ZAG BLDV,2019-06-17 05:00:00,2019,6,,2
1698,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2019-06-16 23:00:00,2019,6,,2
1699,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-06-14 23:00:00,2019,6,,2
1700,,ATMO,,0,FR29424,ZAG SAINT-ETIENNE,2019-06-17 23:00:00,2019,6,,2
1701,,ATMO,,0,FR26005,ZAR DIJON,2019-01-23 23:00:00,2019,1,,1
1702,,ATMO,,0,FR19002,ZAG RENNES,2019-06-12 23:00:00,2019,6,,2
1703,,ATMO,,0,FR32001,ZAR CHALON,2019-06-17 23:00:00,2019,6,,2
1704,,ATMO,,0,FR38017,ZAR VOLCAN,2019-06-18 23:00:00,2019,6,,2
1705,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-06-18 23:00:00,2019,6,,2
1706,,ATMO,,0,FR15018,ZAG GRENOBLE,2019-05-23 23:00:00,2019,5,,2
1707,,ATMO,,0,FR04002,ZAG PARIS,2019-01-28 23:00:00,2019,1,,1
1708,,ATMO,,0,FR04002,ZAG PARIS,2019-02-19 23:00:00,2019,2,,1
1709,,ATMO,,0,FR04002,ZAG PARIS,2019-03-14 23:00:00,2019,3,,1
1710,,ATMO,,0,FR04002,ZAG PARIS,2019-04-06 23:00:00,2019,4,,2
1711,,ATMO,,0,FR04002,ZAG PARIS,2019-04-22 23:00:00,2019,4,,2
1712,,ATMO,,0,FR04002,ZAG PARIS,2019-05-16 23:00:00,2019,5,,2
1713,,ATMO,,0,FR04002,ZAG PARIS,2019-06-09 23:00:00,2019,6,,2
1714,,ATMO,,0,FR06001,ZAG BLDV,2019-06-18 23:00:00,2019,6,,2
1715,,ATMO,,0,FR38011,ZAR VOLCAN,2019-06-19 23:00:00,2019,6,,2
1716,,ATMO,,0,FR15018,ZAG GRENOBLE,2019-02-08 23:00:00,2019,2,,1
1717,,ATMO,,0,FR35002,ZR NOUVELLE-AQUITAINE,2019-01-01 23:00:00,2019,1,,1
1718,,ATMO,,0,FR35002,ZR NOUVELLE-AQUITAINE,2019-01-26 23:00:00,2019,1,,1
1719,,ATMO,,0,FR14008,ZR GRAND-EST,2019-04-06 23:00:00,2019,4,,2
1720,,ATMO,,0,FR22009,ZR GRAND-EST,2019-04-09 23:00:00,2019,4,,2
1721,,ATMO,,0,FR14008,ZR GRAND-EST,2019-06-15 23:00:00,2019,6,,2
1722,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2019-06-20 11:00:00,2019,6,,2
1723,,ATMO,,0,FR38016,ZAR VOLCAN,2019-06-20 23:00:00,2019,6,,2
1724,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-06-18 23:00:00,2019,6,,2
1725,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2019-06-13 23:00:00,2019,6,,2
1726,,ATMO,,0,FR01011,ZAG METZ,2019-02-10 23:00:00,2019,2,,1
1727,,ATMO,,0,FR19002,ZAG RENNES,2019-06-19 23:00:00,2019,6,,2
1728,,ATMO,,0,FR01011,ZAG METZ,2019-04-12 23:00:00,2019,4,,2
1729,,ATMO,,0,FR01011,ZAG METZ,2019-06-16 23:00:00,2019,6,,2
1730,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2019-06-21 23:00:00,2019,6,,2
1731,,ATMO,,0,FR34013,ZAG ORLEANS,2019-06-21 05:00:00,2019,6,,2
1732,,ATMO,,0,FR04002,ZAG PARIS,2019-06-12 23:00:00,2019,6,,2
1733,,ATMO,,0,FR40007,ZAR ILE-DE-CAYENNE,2019-06-18 23:00:00,2019,6,,2
1734,,ATMO,,0,FR38017,ZAR VOLCAN,2019-06-22 23:00:00,2019,6,,2
1735,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-06-21 23:00:00,2019,6,,2
1736,,ATMO,,0,FR04002,ZAG PARIS,2019-06-13 23:00:00,2019,6,,2
1737,,ATMO,,0,FR40007,ZAR ILE-DE-CAYENNE,2019-06-22 23:00:00,2019,6,,2
1738,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2019-06-16 23:00:00,2019,6,,2
1739,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-06-14 23:00:00,2019,6,,2
1740,,ATMO,,1,FR27003,ZR AUVERGNE-RHONE-ALPES,2019-06-23 23:00:00,2019,6,,2
1741,,ATMO,,0,FR26005,ZAR DIJON,2019-03-26 23:00:00,2019,3,,1
1742,,ATMO,,0,FR12004,ZAG TOULOUSE,2019-06-19 23:00:00,2019,6,,2
1743,,ATMO,,0,FR26005,ZAR DIJON,2019-06-15 23:00:00,2019,6,,2
1744,,ATMO,,0,FR28010,ZAG BLDV,2019-06-22 23:00:00,2019,6,,2
1745,,ATMO,,0,FR38014,ZAR VOLCAN,2019-06-24 23:00:00,2019,6,,2
1746,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-06-18 23:00:00,2019,6,,2
1747,,ATMO,,0,FR20013,ZAG LYON,2019-06-23 23:00:00,2019,6,,2
1748,,ATMO,,0,FR26005,ZAR DIJON,2019-02-20 23:00:00,2019,2,,1
1749,,ATMO,,1,FR24007,ZAG NICE,2019-06-23 23:00:00,2019,6,,2
1750,,ATMO,,0,FR26005,ZAR DIJON,2019-04-15 23:00:00,2019,4,,2
1751,,ATMO,,0,FR06001,ZAG BLDV,2019-06-24 23:00:00,2019,6,,2
1752,,ATMO,,0,FR38014,ZAR VOLCAN,2019-06-25 23:00:00,2019,6,,2
1753,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-06-25 23:00:00,2019,6,,2
1754,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2019-06-21 23:00:00,2019,6,,2
1755,,ATMO,,0,FR04002,ZAG PARIS,2019-05-06 23:00:00,2019,5,,2
1756,,ATMO,,0,FR04002,ZAG PARIS,2019-05-30 23:00:00,2019,5,,2
1757,,ATMO,,0,FR41001,ZAR AJACCIO,2019-06-26 07:00:00,2019,6,,2
1758,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2019-06-25 23:00:00,2019,6,,2
1759,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-06-25 23:00:00,2019,6,,2
1760,,ATMO,,0,FR20013,ZAG LYON,2019-06-25 23:00:00,2019,6,,2
1761,,ATMO,,2,FR24007,ZAG NICE,2019-06-26 23:00:00,2019,6,,2
1762,,ATMO,,2,FR37001,ZAG POINTE-A-PITRE,2019-06-20 23:00:00,2019,6,,2
1763,,ATMO,,0,FR38011,ZAR VOLCAN,2019-06-27 23:00:00,2019,6,,2
1764,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-06-27 23:00:00,2019,6,,2
1765,,ATMO,,3,FR27003,ZR AUVERGNE-RHONE-ALPES,2019-06-27 17:00:00,2019,6,,2
1766,,ATMO,,0,FR24007,ZAG NICE,2019-06-28 05:00:00,2019,6,,2
1767,,ATMO,,0,FR14008,ZR GRAND-EST,2019-06-26 23:00:00,2019,6,,2
1768,,ATMO,,1,FR37001,ZAG POINTE-A-PITRE,2019-06-17 23:00:00,2019,6,,2
1769,,ATMO,,0,FR40006,ZR GUYANE,2019-05-28 23:00:00,2019,5,,2
1770,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2019-06-27 23:00:00,2019,6,,2
1771,,ATMO,,0,FR34013,ZAG ORLEANS,2019-06-28 23:00:00,2019,6,,2
1772,,ATMO,,0,FR15018,ZAG GRENOBLE,2019-06-22 23:00:00,2019,6,,2
1773,,ATMO,,0,FR38011,ZAR VOLCAN,2019-06-29 23:00:00,2019,6,,2
1774,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-06-28 23:00:00,2019,6,,2
1775,,ATMO,,0,FR19002,ZAG RENNES,2019-06-26 23:00:00,2019,6,,2
1776,,ATMO,,0,FR32001,ZAR CHALON,2019-06-29 23:00:00,2019,6,,2
1777,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2019-06-29 23:00:00,2019,6,,2
1778,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-06-26 23:00:00,2019,6,,2
1779,,ATMO,,2,FR27003,ZR AUVERGNE-RHONE-ALPES,2019-06-29 23:00:00,2019,6,,2
1780,,ATMO,,0,FR19002,ZAG RENNES,2019-06-24 23:00:00,2019,6,,2
1781,,ATMO,,0,FR14008,ZR GRAND-EST,2019-06-28 23:00:00,2019,6,,2
1782,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2019-06-30 23:00:00,2019,6,,2
1783,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-06-29 23:00:00,2019,6,,2
1784,,ATMO,,0,FR01011,ZAG METZ,2019-03-05 23:00:00,2019,3,,1
1785,,ATMO,,1,FR01011,ZAG METZ,2019-03-22 23:00:00,2019,3,,1
1786,,ATMO,,0,FR41001,ZAR AJACCIO,2019-07-01 23:00:00,2019,7,,3
1787,,ATMO,,0,FR01011,ZAG METZ,2019-04-21 23:00:00,2019,4,,2
1788,,ATMO,,0,FR82001,ZAR BESANCON,2019-06-24 23:00:00,2019,6,,2
1789,,ATMO,,1,FR03027,ZR PROVENCE-ALPES-COTE-D-AZUR,2019-07-02 06:00:00,2019,7,,3
1790,,ATMO,,0,FR39009,ZAR FORT-DE-FRANCE,2019-07-02 23:00:00,2019,7,,3
1791,,ATMO,,0,FR38017,ZAR VOLCAN,2019-07-02 23:00:00,2019,7,,3
1792,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-06-27 23:00:00,2019,6,,2
1793,,ATMO,,0,FR15018,ZAG GRENOBLE,2019-06-29 23:00:00,2019,6,,2
1794,,ATMO,,0,FR02001,ZAG MARSEILLE-AIX,2019-06-03 23:00:00,2019,6,,2
1795,,ATMO,,0,FR21001,ZAR CAEN,2019-06-15 23:00:00,2019,6,,2
1796,,ATMO,,0,FR31001,ZAG BORDEAUX,2019-06-04 17:00:00,2019,6,,2
1797,,ATMO,,0,FR26005,ZAR DIJON,2019-05-21 23:00:00,2019,5,,2
1798,,ATMO,,0,FR82001,ZAR BESANCON,2019-04-30 23:00:00,2019,4,,2
1799,,ATMO,,0,FR10004,ZAR COTE-D-OPALE,2019-05-08 23:00:00,2019,5,,2
1800,,ATMO,,2,FR28010,ZAG BLDV,2019-05-26 23:00:00,2019,5,,2
1801,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2019-07-03 23:00:00,2019,7,,3
1802,,ATMO,,1,FR27003,ZR AUVERGNE-RHONE-ALPES,2019-04-02 23:00:00,2019,4,,2
1803,,ATMO,,0,FR15018,ZAG GRENOBLE,2019-07-04 06:00:00,2019,7,,3
1804,,ATMO,,0,FR31001,ZAG BORDEAUX,2019-07-03 23:00:00,2019,7,,3
1805,,ATMO,,1,FR06001,ZAG BLDV,2019-05-01 23:00:00,2019,5,,2
1806,,ATMO,,0,FR10004,ZAR COTE-D-OPALE,2019-05-24 23:00:00,2019,5,,2
1807,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2019-07-03 23:00:00,2019,7,,3
1808,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-06-28 23:00:00,2019,6,,2
1809,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2019-07-04 23:00:00,2019,7,,3
1810,,ATMO,,0,FR19002,ZAG RENNES,2019-06-30 23:00:00,2019,6,,2
1811,,ATMO,,0,FR01011,ZAG METZ,2019-06-26 23:00:00,2019,6,,2
1812,,ATMO,,0,FR30016,ZAG NANCY,2019-06-30 23:00:00,2019,6,,2
1813,,ATMO,,0,FR82001,ZAR BESANCON,2019-05-22 23:00:00,2019,5,,2
1814,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2019-07-04 23:00:00,2019,7,,3
1815,,ATMO,,0,FR34013,ZAG ORLEANS,2019-07-05 23:00:00,2019,7,,3
1816,,ATMO,,0,FR04002,ZAG PARIS,2019-06-26 23:00:00,2019,6,,2
1817,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2019-07-05 23:00:00,2019,7,,3
1818,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-07-05 23:00:00,2019,7,,3
1819,,ATMO,,0,FR04002,ZAG PARIS,2019-06-27 23:00:00,2019,6,,2
1820,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2019-07-06 23:00:00,2019,7,,3
1821,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-07-03 23:00:00,2019,7,,3
1822,,ATMO,,0,FR20013,ZAG LYON,2019-07-03 23:00:00,2019,7,,3
1823,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2019-07-04 23:00:00,2019,7,,3
1824,,ATMO,,0,FR12004,ZAG TOULOUSE,2019-06-16 23:00:00,2019,6,,2
1825,,ATMO,,0,FR01011,ZAG METZ,2019-06-09 23:00:00,2019,6,,2
1826,,ATMO,,0,FR07004,ZAG CLERMONT-FERRAND,2019-07-06 23:00:00,2019,7,,3
1827,,ATMO,,0,FR38011,ZAR VOLCAN,2019-07-08 23:00:00,2019,7,,3
1828,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-07-05 23:00:00,2019,7,,3
1829,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2019-06-19 23:00:00,2019,6,,2
1830,,ATMO,,0,FR02001,ZAG MARSEILLE-AIX,2019-06-22 23:00:00,2019,6,,2
1831,,ATMO,,0,FR12004,ZAG TOULOUSE,2019-07-06 23:00:00,2019,7,,3
1832,,ATMO,,0,FR14008,ZR GRAND-EST,2019-05-16 23:00:00,2019,5,,2
1833,,ATMO,,0,FR30016,ZAG NANCY,2019-06-28 23:00:00,2019,6,,2
1834,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2019-07-08 23:00:00,2019,7,,3
1835,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-07-05 23:00:00,2019,7,,3
1836,,ATMO,,0,FR15018,ZAG GRENOBLE,2019-07-09 23:00:00,2019,7,,3
1837,,ATMO,,2,FR24007,ZAG NICE,2019-07-04 23:00:00,2019,7,,3
1838,,ATMO,,0,FR35002,ZR NOUVELLE-AQUITAINE,2019-05-31 23:00:00,2019,5,,2
1839,,ATMO,,0,FR30016,ZAG NANCY,2019-06-12 23:00:00,2019,6,,2
1840,,ATMO,,0,FR82001,ZAR BESANCON,2019-06-30 23:00:00,2019,6,,2
1841,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2019-06-23 23:00:00,2019,6,,2
1842,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-07-09 23:00:00,2019,7,,3
1843,,ATMO,,0,FR19002,ZAG RENNES,2019-06-03 23:00:00,2019,6,,2
1844,,ATMO,,0,FR19002,ZAG RENNES,2019-06-20 23:00:00,2019,6,,2
1845,,ATMO,,0,FR04002,ZAG PARIS,2019-06-24 23:00:00,2019,6,,2
1846,,ATMO,,0,FR09003,ZR NOUVELLE-AQUITAINE,2019-07-08 23:00:00,2019,7,,3
1847,,ATMO,,0,FR07004,ZAG CLERMONT-FERRAND,2019-07-10 23:00:00,2019,7,,3
1848,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2019-07-03 23:00:00,2019,7,,3
1849,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2019-07-10 23:00:00,2019,7,,3
1850,,ATMO,,0,FR19002,ZAG RENNES,2019-06-03 23:00:00,2019,6,,2
1851,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-07-11 23:00:00,2019,7,,3
1852,,ATMO,,0,FR41001,ZAR AJACCIO,2019-05-29 23:00:00,2019,5,,2
1853,,ATMO,,0,FR20013,ZAG LYON,2019-07-08 23:00:00,2019,7,,3
1854,,ATMO,,0,FR38017,ZAR VOLCAN,2019-07-14 23:00:00,2019,7,,3
1855,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-07-11 23:00:00,2019,7,,3
1856,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2019-07-05 23:00:00,2019,7,,3
1857,,ATMO,,0,FR04002,ZAG PARIS,2019-07-05 23:00:00,2019,7,,3
1858,,ATMO,,0,FR31001,ZAG BORDEAUX,2019-07-05 23:00:00,2019,7,,3
1859,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2019-07-11 23:00:00,2019,7,,3
1860,,ATMO,,0,FR38011,ZAR VOLCAN,2019-07-15 23:00:00,2019,7,,3
1861,,ATMO,,0,FR15018,ZAG GRENOBLE,2019-03-14 23:00:00,2019,3,,1
1862,,ATMO,,0,FR27003,ZR AUVERGNE-RHONE-ALPES,2019-07-14 23:00:00,2019,7,,3
1863,,ATMO,,0,FR19002,ZAG RENNES,2019-01-19 23:00:00,2019,1,,1
1864,,ATMO,,0,FR19002,ZAG RENNES,2019-03-19 23:00:00,2019,3,,1
1865,,ATMO,,0,FR19002,ZAG RENNES,2019-05-20 23:00:00,2019,5,,2
1866,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2019-07-13 23:00:00,2019,7,,3
1867,,ATMO,,0,FR82001,ZAR BESANCON,2019-07-15 23:00:00,2019,7,,3
1868,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2019-07-16 23:00:00,2019,7,,3
1869,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2019-07-15 23:00:00,2019,7,,3
1870,,ATMO,,0,FR19002,ZAG RENNES,2019-07-05 23:00:00,2019,7,,3
1871,,ATMO,,0,FR41001,ZAR AJACCIO,2019-07-16 23:00:00,2019,7,,3
